Record Length,2500,Points,x1,y1,,Record Length,2500,Points,x2,y2
,,,7.439999841E-3,17.6000004,,,,,7.439999841E-3,38.79999924
,,,7.479999680E-3,17.6000004,,,,,7.479999680E-3,38.79999924
,,,7.519999519E-3,17.6000004,,,,,7.519999519E-3,39.20000076
,,,7.559999824E-3,17.6000004,,,,,7.559999824E-3,38.79999924
,,,7.599999662E-3,17.6000004,,,,,7.599999662E-3,39.20000076
,,,7.639999501E-3,16.8000011,,,,,7.639999501E-3,38.79999924
,,,7.679999806E-3,17.6000004,,,,,7.679999806E-3,39.20000076
,,,7.719999645E-3,17.6000004,,,,,7.719999645E-3,39.20000076
,,,7.759999484E-3,16.8000011,,,,,7.759999484E-3,39.20000076
,,,7.799999788E-3,16.8000011,,,,,7.799999788E-3,38.79999924
,,,7.840000093E-3,16.8000011,,,,,7.840000093E-3,39.20000076
,,,7.879999466E-3,16.0000000,,,,,7.879999466E-3,39.20000076
,,,7.919999771E-3,16.0000000,,,,,7.919999771E-3,38.79999924
,,,7.960000075E-3,16.0000000,,,,,7.960000075E-3,39.20000076
,,,7.999999449E-3,16.0000000,,,,,7.999999449E-3,39.20000076
,,,8.039999753E-3,16.0000000,,,,,8.039999753E-3,39.20000076
,,,8.080000058E-3,16.0000000,,,,,8.080000058E-3,39.20000076
,,,8.119999431E-3,16.0000000,,,,,8.119999431E-3,39.20000076
,,,8.159999736E-3,16.0000000,,,,,8.159999736E-3,39.20000076
,,,8.200000040E-3,16.0000000,,,,,8.200000040E-3,39.60000229
,,,8.239999413E-3,16.0000000,,,,,8.239999413E-3,39.60000229
,,,8.279999718E-3,16.0000000,,,,,8.279999718E-3,39.20000076
,,,8.320000023E-3,15.1999998,,,,,8.320000023E-3,39.20000076
,,,8.359999396E-3,15.1999998,,,,,8.359999396E-3,39.20000076
,,,8.399999700E-3,16.0000000,,,,,8.399999700E-3,39.60000229
,,,8.440000005E-3,16.0000000,,,,,8.440000005E-3,39.20000076
,,,8.479999378E-3,16.0000000,,,,,8.479999378E-3,39.60000229
,,,8.519999683E-3,16.0000000,,,,,8.519999683E-3,39.60000229
,,,8.559999987E-3,15.1999998,,,,,8.559999987E-3,39.20000076
,,,8.599999361E-3,15.1999998,,,,,8.599999361E-3,39.60000229
,,,8.639999665E-3,16.0000000,,,,,8.639999665E-3,39.60000229
,,,8.679999970E-3,15.1999998,,,,,8.679999970E-3,39.60000229
,,,8.719999343E-3,16.0000000,,,,,8.719999343E-3,39.60000229
,,,8.759999648E-3,16.0000000,,,,,8.759999648E-3,39.60000229
,,,8.799999952E-3,15.1999998,,,,,8.799999952E-3,39.60000229
,,,8.839999326E-3,15.1999998,,,,,8.839999326E-3,40.00000000
,,,8.879999630E-3,16.0000000,,,,,8.879999630E-3,39.60000229
,,,8.919999935E-3,15.1999998,,,,,8.919999935E-3,40.00000000
,,,8.959999308E-3,16.0000000,,,,,8.959999308E-3,40.00000000
,,,8.999999613E-3,15.1999998,,,,,8.999999613E-3,40.00000000
,,,9.039999917E-3,15.1999998,,,,,9.039999917E-3,40.00000000
,,,9.079999290E-3,16.0000000,,,,,9.079999290E-3,39.60000229
,,,9.119999595E-3,16.0000000,,,,,9.119999595E-3,40.00000000
,,,9.159999900E-3,16.0000000,,,,,9.159999900E-3,40.00000000
,,,9.199999273E-3,16.0000000,,,,,9.199999273E-3,40.00000000
,,,9.239999577E-3,16.0000000,,,,,9.239999577E-3,40.00000000
,,,9.279999882E-3,16.0000000,,,,,9.279999882E-3,40.00000000
,,,9.319999255E-3,16.0000000,,,,,9.319999255E-3,40.00000000
,,,9.359999560E-3,16.0000000,,,,,9.359999560E-3,40.00000000
,,,9.399999864E-3,16.8000011,,,,,9.399999864E-3,40.40000153
,,,9.439999238E-3,16.0000000,,,,,9.439999238E-3,40.00000000
,,,9.479999542E-3,16.8000011,,,,,9.479999542E-3,40.40000153
,,,9.519999847E-3,16.8000011,,,,,9.519999847E-3,40.40000153
,,,9.559999220E-3,16.8000011,,,,,9.559999220E-3,40.40000153
,,,9.599999525E-3,16.8000011,,,,,9.599999525E-3,40.00000000
,,,9.639999829E-3,16.8000011,,,,,9.639999829E-3,40.00000000
,,,9.679999202E-3,17.6000004,,,,,9.679999202E-3,40.40000153
,,,9.719999507E-3,17.6000004,,,,,9.719999507E-3,40.40000153
,,,9.759999812E-3,17.6000004,,,,,9.759999812E-3,40.40000153
,,,9.799999185E-3,17.6000004,,,,,9.799999185E-3,40.40000153
,,,9.839999489E-3,17.6000004,,,,,9.839999489E-3,40.40000153
,,,9.879999794E-3,18.3999996,,,,,9.879999794E-3,40.40000153
,,,9.919999167E-3,18.3999996,,,,,9.919999167E-3,40.40000153
,,,9.959999472E-3,18.3999996,,,,,9.959999472E-3,40.40000153
,,,9.999999776E-3,18.3999996,,,,,9.999999776E-3,40.79999924
,,,10.0399991E-3,19.2000008,,,,,10.0399991E-3,40.40000153
,,,10.0799995E-3,19.2000008,,,,,10.0799995E-3,40.40000153
,,,10.1199998E-3,19.2000008,,,,,10.1199998E-3,40.40000153
,,,10.1599991E-3,19.2000008,,,,,10.1599991E-3,40.79999924
,,,10.1999994E-3,20.0000000,,,,,10.1999994E-3,40.40000153
,,,10.2399997E-3,19.2000008,,,,,10.2399997E-3,40.40000153
,,,10.2799991E-3,19.2000008,,,,,10.2799991E-3,40.79999924
,,,10.3199994E-3,19.2000008,,,,,10.3199994E-3,40.79999924
,,,10.3599997E-3,20.0000000,,,,,10.3599997E-3,40.40000153
,,,10.3999991E-3,19.2000008,,,,,10.3999991E-3,40.79999924
,,,10.4399994E-3,19.2000008,,,,,10.4399994E-3,40.40000153
,,,10.4799997E-3,19.2000008,,,,,10.4799997E-3,40.79999924
,,,10.5200000E-3,20.0000000,,,,,10.5200000E-3,40.79999924
,,,10.5599994E-3,20.0000000,,,,,10.5599994E-3,40.79999924
,,,10.5999997E-3,20.0000000,,,,,10.5999997E-3,41.20000076
,,,10.6400000E-3,20.0000000,,,,,10.6400000E-3,40.79999924
,,,10.6799994E-3,20.80000114,,,,,10.6799994E-3,40.79999924
,,,10.7199997E-3,20.80000114,,,,,10.7199997E-3,40.79999924
,,,10.7600000E-3,20.80000114,,,,,10.7600000E-3,41.20000076
,,,10.7999993E-3,20.80000114,,,,,10.7999993E-3,40.79999924
,,,10.8399997E-3,20.80000114,,,,,10.8399997E-3,40.79999924
,,,10.8800000E-3,21.60000038,,,,,10.8800000E-3,40.79999924
,,,10.9199993E-3,21.60000038,,,,,10.9199993E-3,41.20000076
,,,10.9599996E-3,20.80000114,,,,,10.9599996E-3,41.20000076
,,,10.9999999E-3,22.39999962,,,,,10.9999999E-3,41.20000076
,,,11.0399993E-3,22.39999962,,,,,11.0399993E-3,41.20000076
,,,11.0799996E-3,22.39999962,,,,,11.0799996E-3,41.20000076
,,,11.1199999E-3,22.39999962,,,,,11.1199999E-3,41.20000076
,,,11.1599993E-3,23.20000076,,,,,11.1599993E-3,41.20000076
,,,11.1999996E-3,23.20000076,,,,,11.1999996E-3,41.20000076
,,,11.2399999E-3,23.20000076,,,,,11.2399999E-3,41.20000076
,,,11.2799993E-3,23.20000076,,,,,11.2799993E-3,41.20000076
,,,11.3199996E-3,24.80000114,,,,,11.3199996E-3,41.20000076
,,,11.3599999E-3,24.80000114,,,,,11.3599999E-3,41.20000076
,,,11.3999993E-3,25.60000038,,,,,11.3999993E-3,41.20000076
,,,11.4399996E-3,25.60000038,,,,,11.4399996E-3,41.20000076
,,,11.4799999E-3,26.39999962,,,,,11.4799999E-3,41.20000076
,,,11.5199992E-3,26.39999962,,,,,11.5199992E-3,41.60000229
,,,11.5599995E-3,26.39999962,,,,,11.5599995E-3,41.20000076
,,,11.5999999E-3,27.20000076,,,,,11.5999999E-3,41.60000229
,,,11.6399992E-3,28.00000000,,,,,11.6399992E-3,41.20000076
,,,11.6799995E-3,28.80000114,,,,,11.6799995E-3,41.60000229
,,,11.7199998E-3,28.80000114,,,,,11.7199998E-3,41.60000229
,,,11.7599992E-3,29.60000038,,,,,11.7599992E-3,41.60000229
,,,11.7999995E-3,30.39999962,,,,,11.7999995E-3,41.60000229
,,,11.8399998E-3,30.39999962,,,,,11.8399998E-3,41.60000229
,,,11.8799992E-3,31.20000076,,,,,11.8799992E-3,41.60000229
,,,11.9199995E-3,32.00000000,,,,,11.9199995E-3,42.00000000
,,,11.9599998E-3,32.79999924,,,,,11.9599998E-3,41.60000229
,,,11.9999992E-3,33.60000229,,,,,11.9999992E-3,41.60000229
,,,12.0399995E-3,34.40000153,,,,,12.0399995E-3,41.60000229
,,,12.0799998E-3,36.00000000,,,,,12.0799998E-3,42.00000000
,,,12.1199992E-3,36.00000000,,,,,12.1199992E-3,41.60000229
,,,12.1599995E-3,37.60000229,,,,,12.1599995E-3,41.60000229
,,,12.1999998E-3,38.40000153,,,,,12.1999998E-3,42.00000000
,,,12.2399991E-3,39.20000076,,,,,12.2399991E-3,41.60000229
,,,12.2799994E-3,40.79999924,,,,,12.2799994E-3,41.60000229
,,,12.3199997E-3,40.79999924,,,,,12.3199997E-3,42.00000000
,,,12.3599991E-3,40.79999924,,,,,12.3599991E-3,42.00000000
,,,12.3999994E-3,40.79999924,,,,,12.3999994E-3,42.00000000
,,,12.4399997E-3,41.60000229,,,,,12.4399997E-3,42.00000000
,,,12.4799991E-3,40.79999924,,,,,12.4799991E-3,42.00000000
,,,12.5199994E-3,40.79999924,,,,,12.5199994E-3,42.00000000
,,,12.5599997E-3,40.79999924,,,,,12.5599997E-3,42.00000000
,,,12.5999991E-3,40.00000000,,,,,12.5999991E-3,42.00000000
,,,12.6399994E-3,40.00000000,,,,,12.6399994E-3,42.40000153
,,,12.6799997E-3,39.20000076,,,,,12.6799997E-3,42.40000153
,,,12.7199991E-3,38.40000153,,,,,12.7199991E-3,42.00000000
,,,12.7599994E-3,38.40000153,,,,,12.7599994E-3,42.40000153
,,,12.7999997E-3,36.79999924,,,,,12.7999997E-3,42.00000000
,,,12.8399990E-3,37.60000229,,,,,12.8399990E-3,42.40000153
,,,12.8799994E-3,36.79999924,,,,,12.8799994E-3,42.00000000
,,,12.9199997E-3,36.00000000,,,,,12.9199997E-3,42.00000000
,,,12.9600000E-3,36.00000000,,,,,12.9600000E-3,42.40000153
,,,12.9999993E-3,36.00000000,,,,,12.9999993E-3,42.00000000
,,,13.0399996E-3,36.00000000,,,,,13.0399996E-3,42.40000153
,,,13.0799999E-3,35.20000076,,,,,13.0799999E-3,42.40000153
,,,13.1199993E-3,34.40000153,,,,,13.1199993E-3,42.40000153
,,,13.1599996E-3,34.40000153,,,,,13.1599996E-3,42.40000153
,,,13.1999999E-3,34.40000153,,,,,13.1999999E-3,42.40000153
,,,13.2399993E-3,34.40000153,,,,,13.2399993E-3,42.40000153
,,,13.2799996E-3,34.40000153,,,,,13.2799996E-3,42.40000153
,,,13.3199999E-3,35.20000076,,,,,13.3199999E-3,42.40000153
,,,13.3599993E-3,36.00000000,,,,,13.3599993E-3,42.40000153
,,,13.3999996E-3,35.20000076,,,,,13.3999996E-3,42.79999924
,,,13.4399999E-3,36.00000000,,,,,13.4399999E-3,42.40000153
,,,13.4799993E-3,36.79999924,,,,,13.4799993E-3,42.79999924
,,,13.5199996E-3,36.00000000,,,,,13.5199996E-3,42.40000153
,,,13.5599999E-3,36.00000000,,,,,13.5599999E-3,42.79999924
,,,13.5999992E-3,36.00000000,,,,,13.5999992E-3,42.79999924
,,,13.6399996E-3,36.00000000,,,,,13.6399996E-3,42.79999924
,,,13.6799999E-3,35.20000076,,,,,13.6799999E-3,42.79999924
,,,13.7199992E-3,34.40000153,,,,,13.7199992E-3,42.79999924
,,,13.7599995E-3,32.79999924,,,,,13.7599995E-3,42.79999924
,,,13.7999998E-3,33.60000229,,,,,13.7999998E-3,42.79999924
,,,13.8399992E-3,32.00000000,,,,,13.8399992E-3,42.79999924
,,,13.8799995E-3,31.20000076,,,,,13.8799995E-3,42.40000153
,,,13.9199998E-3,30.39999962,,,,,13.9199998E-3,42.79999924
,,,13.9599992E-3,30.39999962,,,,,13.9599992E-3,42.79999924
,,,13.9999995E-3,29.60000038,,,,,13.9999995E-3,42.79999924
,,,14.0399998E-3,28.80000114,,,,,14.0399998E-3,43.20000076
,,,14.0799992E-3,26.39999962,,,,,14.0799992E-3,43.20000076
,,,14.1199995E-3,28.00000000,,,,,14.1199995E-3,42.79999924
,,,14.1599998E-3,27.20000076,,,,,14.1599998E-3,43.20000076
,,,14.1999992E-3,25.60000038,,,,,14.1999992E-3,43.20000076
,,,14.2399995E-3,25.60000038,,,,,14.2399995E-3,42.79999924
,,,14.2799998E-3,24.80000114,,,,,14.2799998E-3,43.20000076
,,,14.3199991E-3,24.80000114,,,,,14.3199991E-3,43.20000076
,,,14.3599994E-3,23.20000076,,,,,14.3599994E-3,43.20000076
,,,14.3999998E-3,23.20000076,,,,,14.3999998E-3,43.20000076
,,,14.4399991E-3,23.20000076,,,,,14.4399991E-3,43.20000076
,,,14.4799994E-3,23.20000076,,,,,14.4799994E-3,43.20000076
,,,14.5199997E-3,23.20000076,,,,,14.5199997E-3,43.20000076
,,,14.5599991E-3,23.20000076,,,,,14.5599991E-3,43.20000076
,,,14.5999994E-3,22.39999962,,,,,14.5999994E-3,43.60000229
,,,14.6399997E-3,22.39999962,,,,,14.6399997E-3,43.20000076
,,,14.6799991E-3,22.39999962,,,,,14.6799991E-3,43.20000076
,,,14.7199994E-3,22.39999962,,,,,14.7199994E-3,43.20000076
,,,14.7599997E-3,22.39999962,,,,,14.7599997E-3,43.20000076
,,,14.7999991E-3,22.39999962,,,,,14.7999991E-3,43.60000229
,,,14.8399994E-3,21.60000038,,,,,14.8399994E-3,43.20000076
,,,14.8799997E-3,22.39999962,,,,,14.8799997E-3,43.20000076
,,,14.9199991E-3,22.39999962,,,,,14.9199991E-3,43.60000229
,,,14.9599994E-3,21.60000038,,,,,14.9599994E-3,43.60000229
,,,14.9999997E-3,21.60000038,,,,,14.9999997E-3,43.60000229
,,,15.0399990E-3,22.39999962,,,,,15.0399990E-3,43.60000229
,,,15.0799993E-3,22.39999962,,,,,15.0799993E-3,43.60000229
,,,15.1199996E-3,21.60000038,,,,,15.1199996E-3,43.60000229
,,,15.1599990E-3,22.39999962,,,,,15.1599990E-3,43.60000229
,,,15.1999993E-3,22.39999962,,,,,15.1999993E-3,43.60000229
,,,15.2399996E-3,22.39999962,,,,,15.2399996E-3,43.20000076
,,,15.2799990E-3,22.39999962,,,,,15.2799990E-3,44.00000000
,,,15.3199993E-3,21.60000038,,,,,15.3199993E-3,44.00000000
,,,15.3599996E-3,23.20000076,,,,,15.3599996E-3,43.60000229
,,,15.3999990E-3,23.20000076,,,,,15.3999990E-3,44.00000000
,,,15.4399993E-3,22.39999962,,,,,15.4399993E-3,44.00000000
,,,15.4799996E-3,23.20000076,,,,,15.4799996E-3,43.60000229
,,,15.5199990E-3,23.20000076,,,,,15.5199990E-3,44.00000000
,,,15.5599993E-3,22.39999962,,,,,15.5599993E-3,43.60000229
,,,15.5999996E-3,23.20000076,,,,,15.5999996E-3,44.00000000
,,,15.6399999E-3,23.20000076,,,,,15.6399999E-3,43.60000229
,,,15.6800002E-3,23.20000076,,,,,15.6800002E-3,43.60000229
,,,15.7199986E-3,23.20000076,,,,,15.7199986E-3,44.00000000
,,,15.7599989E-3,24.00000000,,,,,15.7599989E-3,44.00000000
,,,15.7999992E-3,24.00000000,,,,,15.7999992E-3,44.00000000
,,,15.8399995E-3,24.00000000,,,,,15.8399995E-3,44.00000000
,,,15.8799998E-3,24.00000000,,,,,15.8799998E-3,44.00000000
,,,15.9200002E-3,24.80000114,,,,,15.9200002E-3,44.00000000
,,,15.9599986E-3,24.80000114,,,,,15.9599986E-3,44.00000000
,,,15.9999989E-3,25.60000038,,,,,15.9999989E-3,44.40000153
,,,16.0399992E-3,25.60000038,,,,,16.0399992E-3,44.00000000
,,,16.0799995E-3,25.60000038,,,,,16.0799995E-3,44.00000000
,,,16.1199998E-3,26.39999962,,,,,16.1199998E-3,44.00000000
,,,16.1600001E-3,26.39999962,,,,,16.1600001E-3,44.40000153
,,,16.1999986E-3,27.20000076,,,,,16.1999986E-3,44.00000000
,,,16.2399989E-3,28.80000114,,,,,16.2399989E-3,44.40000153
,,,16.2799992E-3,27.20000076,,,,,16.2799992E-3,44.00000000
,,,16.3199995E-3,28.80000114,,,,,16.3199995E-3,44.40000153
,,,16.3599998E-3,28.80000114,,,,,16.3599998E-3,44.40000153
,,,16.4000001E-3,29.60000038,,,,,16.4000001E-3,44.40000153
,,,16.4399985E-3,29.60000038,,,,,16.4399985E-3,44.40000153
,,,16.4799988E-3,29.60000038,,,,,16.4799988E-3,44.40000153
,,,16.5199991E-3,29.60000038,,,,,16.5199991E-3,44.40000153
,,,16.5599994E-3,30.39999962,,,,,16.5599994E-3,44.40000153
,,,16.5999997E-3,30.39999962,,,,,16.5999997E-3,44.40000153
,,,16.6400000E-3,31.20000076,,,,,16.6400000E-3,44.40000153
,,,16.6799985E-3,31.20000076,,,,,16.6799985E-3,44.40000153
,,,16.7199988E-3,32.00000000,,,,,16.7199988E-3,44.40000153
,,,16.7599991E-3,31.20000076,,,,,16.7599991E-3,44.79999924
,,,16.7999994E-3,32.00000000,,,,,16.7999994E-3,44.79999924
,,,16.8399997E-3,32.00000000,,,,,16.8399997E-3,44.40000153
,,,16.8800000E-3,32.79999924,,,,,16.8800000E-3,44.40000153
,,,16.9200003E-3,33.60000229,,,,,16.9200003E-3,44.79999924
,,,16.9599988E-3,33.60000229,,,,,16.9599988E-3,44.79999924
,,,16.9999991E-3,33.60000229,,,,,16.9999991E-3,44.40000153
,,,17.0399994E-3,35.20000076,,,,,17.0399994E-3,44.79999924
,,,17.0799997E-3,34.40000153,,,,,17.0799997E-3,44.79999924
,,,17.1200000E-3,36.00000000,,,,,17.1200000E-3,44.40000153
,,,17.1600003E-3,36.00000000,,,,,17.1600003E-3,44.79999924
,,,17.1999987E-3,36.79999924,,,,,17.1999987E-3,44.79999924
,,,17.2399990E-3,36.79999924,,,,,17.2399990E-3,44.79999924
,,,17.2799993E-3,37.60000229,,,,,17.2799993E-3,44.79999924
,,,17.3199996E-3,37.60000229,,,,,17.3199996E-3,44.79999924
,,,17.3599999E-3,39.20000076,,,,,17.3599999E-3,44.79999924
,,,17.4000002E-3,40.00000000,,,,,17.4000002E-3,45.20000076
,,,17.4399987E-3,40.79999924,,,,,17.4399987E-3,44.79999924
,,,17.4799990E-3,41.60000229,,,,,17.4799990E-3,44.79999924
,,,17.5199993E-3,43.20000076,,,,,17.5199993E-3,45.20000076
,,,17.5599996E-3,43.20000076,,,,,17.5599996E-3,45.20000076
,,,17.5999999E-3,44.00000000,,,,,17.5999999E-3,45.20000076
,,,17.6400002E-3,46.40000153,,,,,17.6400002E-3,45.20000076
,,,17.6799987E-3,47.20000076,,,,,17.6799987E-3,45.20000076
,,,17.7199990E-3,48.00000000,,,,,17.7199990E-3,44.79999924
,,,17.7599993E-3,49.60000229,,,,,17.7599993E-3,45.20000076
,,,17.7999996E-3,52.00000000,,,,,17.7999996E-3,45.20000076
,,,17.8399999E-3,50.40000153,,,,,17.8399999E-3,45.20000076
,,,17.8800002E-3,52.00000000,,,,,17.8800002E-3,45.20000076
,,,17.9199986E-3,54.40000153,,,,,17.9199986E-3,45.20000076
,,,17.9599989E-3,56.000000000,,,,,17.9599989E-3,45.20000076
,,,17.9999992E-3,56.799999237,,,,,17.9999992E-3,45.60000229
,,,18.0399995E-3,59.200000763,,,,,18.0399995E-3,45.60000229
,,,18.0799998E-3,60.000000000,,,,,18.0799998E-3,45.20000076
,,,18.1200001E-3,62.400001526,,,,,18.1200001E-3,45.60000229
,,,18.1599986E-3,64.000000000,,,,,18.1599986E-3,45.60000229
,,,18.1999989E-3,66.400001526,,,,,18.1999989E-3,45.60000229
,,,18.2399992E-3,69.599998474,,,,,18.2399992E-3,45.60000229
,,,18.2799995E-3,68.800003052,,,,,18.2799995E-3,45.60000229
,,,18.3199998E-3,72.000000000,,,,,18.3199998E-3,45.20000076
,,,18.3600001E-3,74.400001526,,,,,18.3600001E-3,45.60000229
,,,18.3999985E-3,76.800003052,,,,,18.3999985E-3,45.60000229
,,,18.4399989E-3,78.400001526,,,,,18.4399989E-3,45.60000229
,,,18.4799992E-3,80.000000000,,,,,18.4799992E-3,45.60000229
,,,18.5199995E-3,84.000000000,,,,,18.5199995E-3,45.60000229
,,,18.5599998E-3,92.000000000,,,,,18.5599998E-3,45.60000229
,,,18.6000001E-3,89.599998474,,,,,18.6000001E-3,45.60000229
,,,18.6399985E-3,88.000000000,,,,,18.6399985E-3,45.60000229
,,,18.6799988E-3,95.200004578,,,,,18.6799988E-3,45.60000229
,,,18.7199991E-3,97.599998474,,,,,18.7199991E-3,45.60000229
,,,18.7599994E-3,99.200004578,,,,,18.7599994E-3,45.60000229
,,,18.7999997E-3,100.0000000,,,,,18.7999997E-3,45.60000229
,,,18.8400000E-3,101.5999985,,,,,18.8400000E-3,45.60000229
,,,18.8799985E-3,95.200004578,,,,,18.8799985E-3,46.00000000
,,,18.9199988E-3,100.8000031,,,,,18.9199988E-3,46.00000000
,,,18.9599991E-3,102.4000015,,,,,18.9599991E-3,46.00000000
,,,18.9999994E-3,93.599998474,,,,,18.9999994E-3,45.60000229
,,,19.0399997E-3,100.0000000,,,,,19.0399997E-3,46.00000000
,,,19.0800000E-3,97.599998474,,,,,19.0800000E-3,46.00000000
,,,19.1199984E-3,95.200004578,,,,,19.1199984E-3,46.00000000
,,,19.1599987E-3,89.599998474,,,,,19.1599987E-3,46.00000000
,,,19.1999990E-3,89.599998474,,,,,19.1999990E-3,46.00000000
,,,19.2399994E-3,85.599998474,,,,,19.2399994E-3,46.00000000
,,,19.2799997E-3,84.800003052,,,,,19.2799997E-3,46.00000000
,,,19.3200000E-3,79.200004578,,,,,19.3200000E-3,46.00000000
,,,19.3599984E-3,79.200004578,,,,,19.3599984E-3,46.00000000
,,,19.3999987E-3,75.200004578,,,,,19.3999987E-3,46.40000153
,,,19.4399990E-3,72.000000000,,,,,19.4399990E-3,46.40000153
,,,19.4799993E-3,68.000000000,,,,,19.4799993E-3,46.00000000
,,,19.5199996E-3,68.000000000,,,,,19.5199996E-3,46.40000153
,,,19.5599999E-3,65.599998474,,,,,19.5599999E-3,46.40000153
,,,19.6000002E-3,64.800003052,,,,,19.6000002E-3,46.00000000
,,,19.6399987E-3,62.400001526,,,,,19.6399987E-3,46.40000153
,,,19.6799990E-3,62.400001526,,,,,19.6799990E-3,46.40000153
,,,19.7199993E-3,59.200000763,,,,,19.7199993E-3,46.00000000
,,,19.7599996E-3,56.000000000,,,,,19.7599996E-3,46.40000153
,,,19.7999999E-3,55.200000763,,,,,19.7999999E-3,46.40000153
,,,19.8400002E-3,54.40000153,,,,,19.8400002E-3,46.40000153
,,,19.8799986E-3,52.79999924,,,,,19.8799986E-3,46.79999924
,,,19.9199989E-3,50.40000153,,,,,19.9199989E-3,46.40000153
,,,19.9599992E-3,49.60000229,,,,,19.9599992E-3,46.79999924
,,,19.9999996E-3,49.60000229,,,,,19.9999996E-3,46.40000153
,,,20.0399999E-3,47.20000076,,,,,20.0399999E-3,46.79999924
,,,20.0800002E-3,48.00000000,,,,,20.0800002E-3,46.79999924
,,,20.11999860E-3,45.60000229,,,,,20.11999860E-3,46.40000153
,,,20.15999891E-3,44.79999924,,,,,20.15999891E-3,46.79999924
,,,20.19999921E-3,44.00000000,,,,,20.19999921E-3,46.79999924
,,,20.23999952E-3,43.20000076,,,,,20.23999952E-3,46.79999924
,,,20.27999982E-3,42.40000153,,,,,20.27999982E-3,46.79999924
,,,20.32000013E-3,41.60000229,,,,,20.32000013E-3,46.40000153
,,,20.35999857E-3,40.79999924,,,,,20.35999857E-3,46.79999924
,,,20.39999887E-3,40.00000000,,,,,20.39999887E-3,46.40000153
,,,20.43999918E-3,39.20000076,,,,,20.43999918E-3,46.79999924
,,,20.47999948E-3,38.40000153,,,,,20.47999948E-3,46.79999924
,,,20.51999979E-3,37.60000229,,,,,20.51999979E-3,46.79999924
,,,20.56000009E-3,36.00000000,,,,,20.56000009E-3,46.79999924
,,,20.59999853E-3,36.00000000,,,,,20.59999853E-3,46.79999924
,,,20.63999884E-3,35.20000076,,,,,20.63999884E-3,46.79999924
,,,20.67999914E-3,35.20000076,,,,,20.67999914E-3,46.79999924
,,,20.71999945E-3,34.40000153,,,,,20.71999945E-3,46.79999924
,,,20.75999975E-3,32.79999924,,,,,20.75999975E-3,47.20000076
,,,20.80000006E-3,32.00000000,,,,,20.80000006E-3,46.79999924
,,,20.83999850E-3,32.00000000,,,,,20.83999850E-3,46.79999924
,,,20.87999880E-3,31.20000076,,,,,20.87999880E-3,47.20000076
,,,20.91999911E-3,31.20000076,,,,,20.91999911E-3,46.79999924
,,,20.95999941E-3,30.39999962,,,,,20.95999941E-3,46.79999924
,,,20.99999972E-3,30.39999962,,,,,20.99999972E-3,47.20000076
,,,21.04000002E-3,29.60000038,,,,,21.04000002E-3,47.20000076
,,,21.07999846E-3,28.80000114,,,,,21.07999846E-3,47.20000076
,,,21.11999877E-3,28.80000114,,,,,21.11999877E-3,47.20000076
,,,21.15999907E-3,28.00000000,,,,,21.15999907E-3,47.20000076
,,,21.19999938E-3,27.20000076,,,,,21.19999938E-3,47.20000076
,,,21.23999968E-3,27.20000076,,,,,21.23999968E-3,47.20000076
,,,21.27999999E-3,27.20000076,,,,,21.27999999E-3,47.20000076
,,,21.31999843E-3,26.39999962,,,,,21.31999843E-3,47.20000076
,,,21.35999873E-3,26.39999962,,,,,21.35999873E-3,47.20000076
,,,21.39999904E-3,25.60000038,,,,,21.39999904E-3,47.60000229
,,,21.43999934E-3,26.39999962,,,,,21.43999934E-3,47.60000229
,,,21.47999965E-3,25.60000038,,,,,21.47999965E-3,47.20000076
,,,21.51999995E-3,24.80000114,,,,,21.51999995E-3,47.60000229
,,,21.55999839E-3,24.80000114,,,,,21.55999839E-3,47.60000229
,,,21.59999870E-3,24.80000114,,,,,21.59999870E-3,47.20000076
,,,21.63999900E-3,24.00000000,,,,,21.63999900E-3,47.60000229
,,,21.67999931E-3,24.80000114,,,,,21.67999931E-3,47.20000076
,,,21.71999961E-3,24.80000114,,,,,21.71999961E-3,47.60000229
,,,21.75999992E-3,24.80000114,,,,,21.75999992E-3,47.60000229
,,,21.79999836E-3,24.00000000,,,,,21.79999836E-3,47.60000229
,,,21.83999866E-3,24.00000000,,,,,21.83999866E-3,47.60000229
,,,21.87999897E-3,24.00000000,,,,,21.87999897E-3,47.60000229
,,,21.91999927E-3,24.00000000,,,,,21.91999927E-3,47.60000229
,,,21.95999958E-3,24.00000000,,,,,21.95999958E-3,47.60000229
,,,21.99999988E-3,23.20000076,,,,,21.99999988E-3,48.00000000
,,,22.04000019E-3,23.20000076,,,,,22.04000019E-3,47.60000229
,,,22.07999863E-3,24.00000000,,,,,22.07999863E-3,47.60000229
,,,22.11999893E-3,24.00000000,,,,,22.11999893E-3,47.60000229
,,,22.15999924E-3,22.39999962,,,,,22.15999924E-3,48.00000000
,,,22.19999954E-3,23.20000076,,,,,22.19999954E-3,48.00000000
,,,22.23999985E-3,23.20000076,,,,,22.23999985E-3,47.60000229
,,,22.28000015E-3,23.20000076,,,,,22.28000015E-3,47.60000229
,,,22.31999859E-3,23.20000076,,,,,22.31999859E-3,47.60000229
,,,22.35999890E-3,23.20000076,,,,,22.35999890E-3,47.60000229
,,,22.39999920E-3,23.20000076,,,,,22.39999920E-3,48.00000000
,,,22.43999951E-3,23.20000076,,,,,22.43999951E-3,48.00000000
,,,22.47999981E-3,23.20000076,,,,,22.47999981E-3,47.60000229
